HSK_Level,Simplified,Pinyin,Frequency,POS,Meanings
7,省事,shěng shì,22484,"a, v",to simplify matters; to save trouble
7,省略,shěng lu:è,19480,v,to leave out | an omission
7,眉开眼笑,méi kāi yǎn xiào,45283,,"brows raised in delight, eyes laughing (idiom); beaming with joy | all smiles"
7,眉毛,méi mao,9070,n,eyebrow
7,看中,kàn zhòng,10986,v,to have a preference for | to fancy | to choose after consideration
7,看似,kàn sì,10726,v,to look as if | to seem
7,看台,kàn tái,11632,n,terrace | spectator's grandstand | viewing platform
7,看得出,kàn de chū,17140,v,can see | can tell
7,看护,kān hù,15524,"v, vn, n",to nurse | to look after | to watch over
7,看样子,kàn yàng zi,10475,v,it seems | it looks as if
7,看热闹,kàn rè nao,23986,v,to enjoy watching a bustling scene | to go where the crowds are
7,看重,kàn zhòng,8694,v,to regard as important; to value
7,真假,zhēn jiǎ,18340,n,genuine or fake | true or false
7,真心,zhēn xīn,2734,"d, n",sincere | heartfelt
7,真情,zhēn qíng,10828,n,real situation | the truth
7,真挚,zhēn zhì,16317,a,sincere | sincerity
7,真是的,zhēn shi de,18236,,Really! (interj. of annoyance or frustration)
7,真空,zhēn kōng,12073,n,vacuum
7,眨眼,zhǎ yǎn,11342,"v, vn",to blink | to wink | in the twinkling of an eye
7,眼下,yǎn xià,6919,t,now | at present | subocular (medicine)
7,眼界,yǎn jiè,16720,n,ken | scope
7,眼神,yǎn shén,2911,n,expression or emotion showing in one's eyes | meaningful glance | wink
7,眼红,yǎn hóng,25358,v,to covet | envious | jealous
7,眼色,yǎn sè,20729,n,signal made with one's eyes | meaningful glance
7,着力,zhuó lì,25274,v,to put effort into sth | to try really hard
7,着实,zhuó shí,13006,d,truly | indeed | severely
7,着想,zhuó xiǎng,8001,v,to give thought (to others) | to consider (other people's needs) | also pr. [zháo xiǎng]
7,着手,zhuó shǒu,5230,v,to put one's hand to it | to start out on a task | to set out
7,着眼,zhuó yǎn,11269,v,to have one's eyes on (a goal) | having sth in mind | to concentrate
7,着眼于,zhuóyǎn yú,1000000,,Focus on
7,着落,zhuó luò,21158,"n, v",whereabouts | place to settle | reliable source (of funds etc)
7,着迷,zháo mí,12593,v,to be fascinated | to be captivated
7,着重,zhuó zhòng,15109,v,to put emphasis on; to stress
7,睁,zhēng,5578,v,to open (one's eyes)
7,睡袋,shuì dài,23812,n,sleeping bag
7,督促,dū cù,15561,v,to supervise and urge completion of a task | to urge on
7,瞄准,miáo zhǔn,6229,"v, vn",to take aim at | to target
7,瞅,chǒu,14967,v,(dialect) to look at
7,瞎,xiā,3932,"d, v, a",blind | groundlessly | foolishly
7,瞒,mán,6855,v,to conceal from | to keep (sb) in the dark
7,瞧不起,qiáo bù qǐ,16626,v,to look down upon; to hold in contempt
7,瞩目,zhǔ mù,11052,"v, vn",to focus attention upon
7,瞪,dèng,7103,v,to open (one's eyes) wide | to stare at | to glare at
7,瞬间,shùn jiān,3712,"t, n",in an instant | in a flash
7,瞻仰,zhān yǎng,31432,v,to revere | to admire
7,矛头,máo tóu,17616,n,spearhead | barb | an attack or criticism
7,矣,yǐ,12662,y,"classical final particle, similar to modern 了"
7,知名度,zhī míng dù,12332,n,reputation | profile | familiarity in the public consciousness
7,知己,zhī jǐ,12989,n,to know oneself | to be intimate or close | intimate friend
7,知觉,zhī jué,9920,n,perception | consciousness
7,知识分子,zhī shi fèn zǐ,15978,n,intellectual | intelligentsia | learned person
7,知足,zhī zú,13902,a,content with one's situation | to know contentment (hence happiness)
7,矫正,jiǎo zhèng,12817,v,to correct | to rectify (e.g. a physical defect such as hearing or vision) | to cure
7,短暂,duǎn zàn,5349,"a, ad",of short duration; brief; momentary
7,短缺,duǎn quē,11712,"v, vn",shortage
7,矿藏,kuàng cáng,37530,n,mineral resources
7,码,mǎ,2833,"q, v",weight | number | code
7,砂糖,shā táng,31940,n,granulated sugar
7,砍,kǎn,3423,v,to chop | to cut down | to throw sth at sb
7,研讨,yán tǎo,22210,"vn, v",discussion
7,砖,zhuān,6186,n,variant of 砖
7,破旧,pò jiù,15419,a,shabby
7,破案,pò àn,10186,"v, vn",to solve a case | shabby old table
7,破灭,pò miè,12424,v,"to be shattered | to be annihilated (of hope, illusions etc)"
7,破碎,pò suì,9053,"a, v, vn",to smash to pieces | to shatter
7,破裂,pò liè,7002,"v, vn",to burst; to rupture | (of a relationship etc) to break down
7,破解,pò jiě,9956,v,"to break (a bond, constraint etc) | to explain | to unravel"
7,破除,pò chú,20142,v,to eliminate | to do away with | to get rid of
7,砸,zá,2037,v,to smash | to pound | to fail
7,硕果,shuò guǒ,34691,n,major achievement | great work | triumphant success
7,硬币,yìng bì,8735,n,coin
7,硬朗,yìng lǎng,22706,a,robust | healthy
7,硬盘,yìng pán,5591,n,hard disk
7,确信,què xìn,9028,v,to be convinced | to be sure | to firmly believe
7,确凿,què záo,17369,a,definite | conclusive | undeniable
7,确切,què qiè,5982,"a, ad",definite | exact | precise
7,确诊,què zhěn,9753,v,to make a definite diagnosis | confirmed (case of a specific disease)
7,碍事,ài shì,34045,a,to be in the way; to be a hindrance | (usu. in the negative) to be of consequence; to matter
7,碑,bēi,16576,n,a monument | an upright stone tablet | stele
7,碧绿,bì lu:4,33401,z,dark green
7,碰上,pèng shàng,7373,v,to run into | to come upon | to meet
7,碰巧,pèng qiǎo,15063,d,by chance | by coincidence | to happen to
7,碰撞,pèng zhuàng,9019,"vn, v",to collide | collision
7,碰钉子,pèng dīng zi,65600,v,to meet with a rebuff
7,碳,tàn,7624,"n, g",carbon (chemistry)
7,磁卡,cí kǎ,38115,n,magnetic card | IC Card (telephone)
7,磁带,cí dài,13427,n,magnetic tape
7,磁盘,cí pán,21432,n,(computer) disk
7,磅,bàng,5014,q,"scale (instrument for weighing) | to weigh | (loanword) pound (unit of weight, about 454 grams)"
7,磋商,cuō shāng,31471,"vn, v",to consult | to discuss seriously | to negotiate
7,磕,kē,9780,v,"to tap | to knock (against sth hard) | to knock (mud from boots, ashes from a pipe etc)"
7,磨合,mó hé,22505,"v, vn",to break in | to wear in
7,磨损,mó sǔn,13479,"v, vn",to suffer wear and tear; to deteriorate through use; to wear out
7,磨难,mó nàn,15243,n,a torment | a trial | tribulation
7,礁石,jiāo shí,25109,n,reef
7,示威,shì wēi,9675,"vn, v",to demonstrate (as a protest) | a demonstration | a military show of force
7,示意,shì yì,13303,v,to hint | to indicate (an idea to sb)
7,礼仪,lǐ yí,10234,n,etiquette | ceremony
7,礼品,lǐ pǐn,9790,n,gift | present
7,礼服,lǐ fú,7383,n,"ceremonial robe | formal attire (dinner suit, evening gown etc)"
7,社交,shè jiāo,6894,n,interaction | social contact
7,社会主义,shè huì zhǔ yì,7317,n,socialism
7,社团,shè tuán,9726,n,association | society | group
7,社论,shè lùn,17368,n,editorial (in a newspaper)
7,祈祷,qí dǎo,4534,"v, vn",to pray | to say one's prayers | prayer
7,祖传,zǔ chuán,28840,vn,passed on from ancestors | handed down from generation to generation
7,祖先,zǔ xiān,10617,n,ancestors; forebears | (biology) ancestral species; ancient species from which present-day species evolved
7,祖宗,zǔ zōng,19716,n,ancestor | forebear
7,祖籍,zǔ jí,38480,n,ancestral hometown | original domicile (and civil registration)
7,神仙,shén xiān,11834,n,"Daoist immortal | supernatural entity | (in modern fiction) fairy, elf, leprechaun etc"
7,神圣,shén shèng,6133,"a, ad",divine | hallow | holy
7,神态,shén tài,22467,n,appearance | manner | bearing
7,神气,shén qì,23813,"a, n",expression | manner | vigorous
7,祥和,xiáng hé,18109,"a, an",auspicious and peaceful
7,票房,piào fáng,10836,n,box office
7,祭,Zhài,6789,"v, vn",surname Zhai
7,祭奠,jì diàn,24155,"v, vn",to offer sacrifices (to one's ancestors) | to hold or attend a memorial service
7,祭祀,jì sì,16755,"vn, v",to offer sacrifices to the gods or ancestors
7,祸害,huò hài,18243,"n, v",disaster | harm | scourge
7,禁不住,jīn bu zhù,16061,v,can't help it | can't bear it
7,禁区,jìn qū,9156,n,restricted area | forbidden region
7,禁忌,jìn jì,13229,n,taboo | contraindication (medicine) | to abstain from
7,禅杖,chán zhàng,59696,,the staff of a Buddhist monk
7,福气,fú qi,14676,"n, a",good fortune | a blessing
7,离奇,lí qí,13073,"a, an",odd; bizarre
7,离职,lí zhí,12191,v,to leave one's job temporarily (e.g. for study) | to leave one's job; to resign
7,离谱儿,lí pǔr5,1000000,,Scientific
7,禾苗,hé miáo,43232,,seedling (of rice or other grain)
7,秀丽,xiù lì,26034,a,pretty; beautiful
7,秀美,xiù měi,29506,a,elegant | graceful
7,私下,sī xià,7490,d,in private
7,私事,sī shì,17057,n,personal matters
7,私家车,sī jiā chē,1000000,,private car
7,私房钱,sī fáng qián,42411,n,secret purse | secret stash of money
7,私有,sī yǒu,19459,"vn, v",private | privately-owned
7,私立,sī lì,14918,b,"private (company, school etc)"
7,私自,sī zì,13196,d,private; personal | secretly; without explicit approval
7,私营,sī yíng,14930,b,privately-owned | private
7,秃,tū,15174,a,bald | blunt
7,秉承,bǐng chéng,40658,v,to take orders | to receive commands | to carry on (a tradition)
7,种族,zhǒng zú,7348,n,race | ethnicity
7,科幻,kē huàn,12729,"b, n",science fiction | abbr. for 科学幻想
7,科普,kē pǔ,18500,b,(attributive) popular science | (coll.) to explain in layperson's terms | abbr. for 科学普及
7,科目,kē mù,14010,n,academic subject | field of study
7,秘方,mì fāng,13705,n,secret recipe
7,秘诀,mì jué,10144,n,secret know-how | key (to longevity) | secret (of happiness)
7,租赁,zū lìn,10185,"vn, v",to rent; to lease; to hire
7,秤,chēng,11539,"n, q","variant of 称, to weigh"
7,秧歌,yāng ge,34752,,"Yangge, a popular rural folk dance"
7,秩序,zhì xù,4066,n,order (orderly) | order (sequence) | social order
7,积,jī,6313,v,to amass | to accumulate | to store
7,积淀,jī diàn,41903,"vn, v","deposits accumulated over long periods | fig. valuable experience, accumulated wisdom"
7,积蓄,jī xù,10253,"n, v",to save; to put aside | savings
7,称作,chēng zuò,8940,v,to be called; to be known as
7,称呼,chēng hu,6082,"v, n",to call; to address as | form of address; appellation
7,移交,yí jiāo,9811,"v, vn",to transfer | to hand over
7,移植,yí zhí,4158,"vn, v",to transplant
7,稀,xī,8894,"a, g",rare | uncommon | watery
7,稀奇,xī qí,18938,a,rare | strange
7,稀少,xī shǎo,20630,a,sparse | rare
7,稀罕,xī han,16474,"a, v",rare; uncommon | rare thing; rarity | to value as a rarity; to cherish
7,稍候,shāo hòu,32771,v,to wait a moment
7,稍后,shāo hòu,8877,"d, f",in a little while | in a moment | later on
7,稍稍,shāo shāo,10832,d,somewhat | a little | slightly
7,税务,shuì wù,9952,n,taxation services | state revenue service
7,税收,shuì shōu,7717,n,taxation
7,稠,chóu,20182,a,dense | crowded | thick
7,稠密,chóu mì,36571,a,dense
7,稳健,wěn jiàn,17364,a,firm | stable and steady
7,稳固,wěn gù,14938,"a, v",stable | steady | firm
7,稳妥,wěn tuǒ,20098,a,dependable
7,稳重,wěn zhòng,17141,"a, an",steady | earnest | staid
7,稻草,dào cǎo,16234,n,rice straw
7,穆斯林,Mù sī lín,8893,nz,Muslim
7,穴位,xué wèi,22704,n,acupuncture point | location of a grave
7,空前,kōng qián,10691,"a, ad",unprecedented
7,空地,kōng dì,11378,n,air-to-surface (missile)
7,空想,kōng xiǎng,25325,"n, v",daydream | fantasy | to fantasize
7,空白,kòng bái,6020,n,blank space
7,空荡荡,kōng dàng dàng,19536,z,empty; deserted
7,空虚,kōng xū,9191,a,hollow | emptiness | meaningless
7,空隙,kòng xì,18570,n,crack | gap between two objects | gap in time between two events
7,空难,kōng nàn,21236,n,air crash | aviation accident or incident
7,穿小鞋,chuān xiǎo xié,71586,v,lit. to make sb wear tight shoes (idiom) | to make life difficult for sb
7,穿着,chuān zhuó,3024,"n, v",attire; clothes; dress
7,穿越,chuān yuè,4227,"v, vn",to pass through | to traverse | to cross
7,穿过,chuān guò,4489,v,to pass through
7,突击,tū jī,7596,"v, vn",sudden and violent attack | assault | fig. rushed job
7,突发,tū fā,6668,"vn, v",to occur suddenly
7,突如其来,tū rú qí lái,15992,l,to arise abruptly | to arrive suddenly | happening suddenly
7,突破口,tū pò kǒu,14208,n,breach | gap | breakthrough point
7,窃取,qiè qǔ,16744,v,"to steal (usu. private information, intellectual property etc)"
7,窄,zhǎi,8622,a,narrow | narrow-minded | badly off
7,窍门,qiào mén,18531,n,a trick | an ingenious method | know-how
7,窑,yáo,14714,"g, n",kiln | oven | coal pit
7,窒息,zhì xī,7332,"v, vn",to choke | to stifle | to suffocate
7,窘迫,jiǒng pò,21280,"a, an",poverty-stricken | very poor | hard-pressed
7,窜,cuàn,8750,v,to flee | to scuttle | to exile or banish
7,窝,wō,4511,"n, q, v",nest | pit or hollow on the human body | lair
7,窟窿,kū long,23746,n,hole | pocket | cavity
7,立交桥,lì jiāo qiáo,22789,n,overpass | flyover
7,立体,lì tǐ,10567,"b, d",three-dimensional | solid | stereoscopic
7,立功,lì gōng,25337,v,to render meritorious service (one the three imperishables 朽) | to make worthy contributions | to distinguish oneself
7,立方,lì fāng,22390,q,cube (math.) | abbr. for 立方体 | abbr. for 米
7,立方米,lì fāng mǐ,35946,q,cubic meter (unit of volume)
7,立足,lì zú,14630,v,to stand | to have a footing | to be established
7,竖,shù,9191,"v, n",variant of 竖
7,站立,zhàn lì,11694,v,to stand | standing | on one's feet
7,竞技,jìng jì,9356,"n, vn, v",competition of skill (e.g. sports) | athletics tournament
7,竞相,jìng xiāng,32224,d,competitive | eagerly | to vie
7,竞选,jìng xuǎn,5211,"vn, v",to take part in an election | to run for office
7,竟,jìng,3252,"d, g",unexpectedly | actually | to go so far as to
7,竟敢,jìng gǎn,16529,v,to have the impertinence | to have the cheek to
7,竣工,jùn gōng,24208,v,to complete a project
7,竭力,jié lì,13654,d,to do one's utmost
7,竭尽全力,jié jìn quán lì,14314,v,to spare no effort (idiom); to do one's utmost
7,端正,duān zhèng,16934,"v, a",upright | regular | proper
7,竹竿,zhú gān,26873,n,bamboo | bamboo pole
7,笛子,dí zi,23092,n,bamboo flute
7,笨蛋,bèn dàn,5816,n,fool | idiot
7,笨重,bèn zhòng,25279,a,heavy | cumbersome | unwieldy
7,第一手,dì yī shǒu,21139,"b, d, n",first-hand
7,第一线,dì yī xiàn,24169,n,front line | forefront
7,笼子,lóng zi,11933,n,cage | basket | container
7,笼统,lǒng tǒng,29692,"a, ad",general | broad | sweeping
7,笼罩,lǒng zhào,10028,"v, vn",to envelop | to shroud
7,筋,jīn,9458,n,muscle | tendon | veins visible under the skin
7,筐,kuāng,17034,"n, q",basket
7,筑,Zhù,10332,v,short name for Guiyang 贵阳
7,筒,tǒng,6284,"g, q",tube | cylinder | to encase in sth cylindrical (such as hands in sleeves etc)
7,答辩,dá biàn,20688,"vn, v",to reply (to an accusation) | to defend one's dissertation
7,筛,shāi,16197,v,(bound form) a sieve | to sieve; to sift; to filter | to eliminate through selection
7,筛选,shāi xuǎn,9637,"v, vn",to filter
7,筹,chóu,5061,v,chip (in gambling); token (for counting); ticket | to prepare; to plan; to raise (funds) | resource; way; means
7,筹划,chóu huà,13361,"v, vn",to plan and prepare
7,筹办,chóu bàn,20530,v,to arrange; to make preparations
7,筹备,chóu bèi,8302,"v, vn",preparations | to get ready for sth
7,筹措,chóu cuò,25118,v,to raise (money)
7,筹码,chóu mǎ,6228,n,bargaining chip; gaming chip; casino token
7,筹集,chóu jí,9390,"v, vn",to collect money; to raise funds
7,签署,qiān shǔ,4105,"v, vn",to sign (an agreement)
7,简体字,jiǎn tǐ zì,57431,,"simplified Chinese character, as opposed to traditional Chinese character 繁体字"
7,简化,jiǎn huà,13261,v,to simplify
7,简易,jiǎn yì,13519,"a, nr",simple and easy | simplistic | simplicity
7,简洁,jiǎn jié,11301,a,concise | succinct | pithy
7,简短,jiǎn duǎn,10248,"a, ad","brief (statement, summary etc) | briefly | brevity"
7,简称,jiǎn chēng,7065,"v, n",to be abbreviated to | abbreviation; short form
7,简要,jiǎn yào,17452,"ad, a",concise | brief
7,简陋,jiǎn lòu,15698,a,simple and crude
7,算盘,suàn pán,23240,n,abacus | plan | scheme
7,算计,suàn ji,13871,"v, vn",to reckon | to calculate | to plan
7,算账,suàn zhàng,18722,v,(accounting) to balance the books; to do the accounts | (fig.) to settle an account; to get one's revenge
7,管子,Guǎn zǐ,13105,"n, nr","Guanzi or Guan Zhong 管仲 (-645 BC), famous politician of Qi 齐国 of Spring and Autumn period | Guanzi, classical book containing writings of Guan Zhong and his school"
7,管家,guǎn jiā,9643,n,(old) butler; steward | manager; administrator; housekeeper | to manage a household
7,管教,guǎn jiào,16412,"vn, v",to discipline | to teach | to guarantee
