simplified,vietnamese,pinyin,english,hsk_level
宰,,zǎi,to slaughter; to butcher; to kill (animals etc); (coll.) to fleece; to rip off; to overcharge; (bound form) to govern; to rule; (bound form) (a title for certain government officials in ancient China),7
再度,,zài dù,once more; once again; one more time,7
再现,,zài xiàn,to recreate; to reconstruct (a historical relic),7
在线,,zài xiàn,online,7
在意,,zài yì,to care about; to mind,7
在职,,zài zhí,to be employed; to be in post; on-the-job,7
载体,,zài tǐ,carrier (chemistry); vector (epidemiology); vehicle or medium,7
攒,,cuán,to bring together,7
暂,,zàn,temporary; Taiwan pr. [zhàn],7
赞不绝口,,zàn bù jué kǒu,to praise without cease (idiom); praise sb to high heaven,7
赞美,,zàn měi,to admire; to praise; to eulogize,7
赞叹,,zàn tàn,to exclaim in admiration,7
赞叹不已,,zàn tàn bù yǐ,to be full of praise (idiom),7
赞同,,zàn tóng,to approve of; to endorse; (vote) in favor,7
赞许,,zàn xǔ,to praise; to laud,7
赞扬,,zàn yáng,to praise; to approve of; to show approval,7
葬,,zàng,old variant of 葬,7
葬礼,,zàng lǐ,burial; funeral,7
遭殃,,zāo yāng,to suffer a calamity,7
凿,,záo,chisel; to bore a hole; to chisel or dig; (literary) (bound form) certain; authentic; irrefutable; also pr. [zuò],7
早年,,zǎo nián,many years ago; in the past; in one's early years,7
早日,,zǎo rì,soon; at an early date; the early days; the past,7
枣,,zǎo,(bound form) jujube; Chinese date (Zizyphus jujuba),7
造福,,zào fú,to benefit (e.g. the people),7
造假,,zào jiǎ,to counterfeit; to pass off a fake as genuine,7
造价,,zào jià,construction cost,7
造就,,zào jiù,to bring up; to train; to contribute to; achievements (usually of young people),7
造纸术,,zào zhǐ shù,papermaking process,7
噪声,,zào shēng,noise,7
噪音,,zào yīn,rumble; noise; static (in a signal),7
则,,zé,(literary) (conjunction used to express contrast with a previous clause) but; then; (bound form) standard; norm; (bound form) principle; (literary) to imitate; to follow; classifier for written items,7
责备,,zé bèi,to blame; to criticize; condemnation; reproach,7
责怪,,zé guài,to blame; to rebuke,7
责任感,,zé rèn gǎn,sense of responsibility,7
贼,,zéi,thief; traitor; wily; deceitful; evil; extremely,7
增收,,zēng shōu,"to increase revenue; to increase income by (x amount); to levy (a surcharge, tax increase etc); (of a school) to have an increased student intake",7
增添,,zēng tiān,to add; to increase,7
扎根,,zhā gēn,to take root,7
渣子,,zhā zi,dregs; bits; dregs (of society),7
闸,,zhá,old variant of 闸; sluice; lock (on waterway),7
眨眼,,zhǎ yǎn,to blink; to wink; in the twinkling of an eye,7
诈骗,,zhà piàn,to defraud; to swindle; to blackmail,7
榨,,zhà,variant of 榨; to press; to extract (juice),7
窄,,zhǎi,narrow; narrow-minded; badly off,7
债务,,zhài wù,debt; liability; amount due; indebtedness,7
沾,,zhān,to moisten; to be infected by; to receive benefit or advantage through a contact; to touch,7
沾光,,zhān guāng,to bask in the light; fig. to benefit from association with sb or sth; reflected glory,7
粘,,nián,variant of 黏,7
瞻仰,,zhān yǎng,to revere; to admire,7
斩,,zhǎn,to behead (as form of capital punishment); to chop,7
斩草除根,,zhǎn cǎo chú gēn,to cut weeds and eliminate the roots (idiom); to destroy root and branch; to eliminate completely,7
展出,,zhǎn chū,to put on display; to be on show; to exhibit,7
展览会,,zhǎn lǎn huì,exhibition; show,7
展望,,zhǎn wàng,outlook; prospect; to look ahead; to look forward to,7
盏,,zhǎn,a small cup; classifier for lamps,7
崭新,,zhǎn xīn,brand new,7
占卜,,zhān bǔ,to divine,7
占用,,zhàn yòng,to occupy,7
站立,,zhàn lì,to stand; standing; on one's feet,7
绽放,,zhàn fàng,to blossom,7
蘸,,zhàn,"to dip in (ink, sauce etc)",7
张灯结彩,,zhāng dēng jié cǎi,to be decorated with lanterns and colored banners (idiom),7
张贴,,zhāng tiē,to post (a notice); to advertise,7
张扬,,Zhāng Yáng,"Zhang Yang (1967-), PRC film director and screenwriter",7
长辈,,zhǎng bèi,one's elders; older generation,7
长达,,cháng dá,to extend as long as; to lengthen out to,7
长期以来,,cháng qī yǐ lái,for a long time,7
长相,,zhǎng xiàng,appearance; looks; profile; countenance,7
长效,,cháng xiào,to be effective over an extended period,7
长征,,Cháng zhēng,Long March (retreat of the Red Army 1934-1935),7
长足,,cháng zú,"remarkable (progress, improvement, expansion etc)",7
掌管,,zhǎng guǎn,in charge of; to control,7
帐篷,,zhàng peng,tent,7
帐子,,zhàng zi,mosquito net,7
胀,,zhàng,to swell; dropsical; swollen; bloated,7
账单,,zhàng dān,bill,7
账号,,zhàng hào,account; username,7
招标,,zhāo biāo,to invite bids,7
招待,,zhāo dài,to hold a reception; to offer hospitality; to entertain (guests); to serve (customers),7
招待会,,zhāo dài huì,a reception,7
招揽,,zhāo lǎn,to attract (customers); to drum up (trade),7
招募,,zhāo mù,to recruit; to enlist,7
招牌,,zhāo pai,signboard; shop sign; reputation of a business,7
招收,,zhāo shōu,to hire; to recruit,7
招数,,zhāo shù,"move (in chess, on stage, in martial arts); gambit; trick; scheme; movement; same as 着数",7
爪子,,zhuǎ zi,(animal's) claw,7
沼泽,,zhǎo zé,marsh; swamp; wetlands; glade,7
召集,,zhào jí,to convene; to gather,7
兆头,,zhào tou,omen; portent; sign,7
照办,,zhào bàn,to follow the rules; to do as instructed; to play by the book; to comply with a request,7
照常,,zhào cháng,as usual,7
照例,,zhào lì,as a rule; as usual; usually,7
照料,,zhào liào,to tend; to take care of sb,7
照明,,zhào míng,lighting; illumination; to light up; to illuminate,7
罩,,zhào,cover; fish trap (basket); shade,7
肇事,,zhào shì,to cause an accident; to be responsible for an incident; to provoke a disturbance,7
遮,,zhē,to cover up (a shortcoming); to screen off; to hide; to conceal,7
遮盖,,zhē gài,to hide; to cover (one's tracks),7
折叠,,zhé dié,"to fold; collapsible; folding (bicycle, antenna, bed etc)",7
折合,,zhé hé,to convert into; to amount to; to be equivalent to,7
折扣,,zhé kòu,discount,7
折磨,,zhé mó,to torment; to torture,7
折射,,zhé shè,to refract; refraction; to reflect (in the figurative sense: to show the nature of),7
折腾,,zhē teng,"to toss from side to side (e.g. sleeplessly); to repeat sth over and over again; to torment sb; to play crazy; to squander (time, money)",7
这会儿,,zhè huì r,(coll.) now; this moment; also pr. [zhè huǐ r],7
这样一来,,zhè yàng yī lái,thus; if this happens then,7
着力,,zhuó lì,to put effort into sth; to try really hard,7
着落,,zhuó luò,whereabouts; place to settle; reliable source (of funds etc); (of responsibility for a matter) to rest with sb; settlement; solution,7
着迷,,zháo mí,to be fascinated; to be captivated,7
着实,,zhuó shí,truly; indeed; severely; harshly,7
着手,,zhuó shǒu,to put one's hand to it; to start out on a task; to set out,7
着想,,zhuó xiǎng,to give thought (to others); to consider (other people's needs); also pr. [zháo xiǎng],7
着眼,,zhuó yǎn,to have one's eyes on (a goal); having sth in mind; to concentrate,7
着眼于,,zhuóyǎn yú,Focus on,7
着重,,zhuó zhòng,to put emphasis on; to stress,7
针锋相对,,zhēn fēng xiāng duì,to oppose each other with equal harshness (idiom); tit for tat; measure for measure,7
针灸,,zhēn jiǔ,acupuncture and moxibustion; to give or have acupuncture and moxibustion,7
侦察,,zhēn chá,to investigate a crime; to scout; to reconnoiter; reconnaissance; detection; a scout,7
珍藏,,zhēn cáng,a collection of rare and valuable items; to collect (such items),7
珍视,,zhēn shì,to place great importance on; to treasure,7
珍重,,zhēn zhòng,precious; extremely valuable; (honorific) Please take good care of yourself!,7
真假,,zhēn jiǎ,genuine or fake; true or false,7
真空,,zhēn kōng,vacuum,7
真情,,zhēn qíng,real situation; the truth,7
真是的,,zhēn shi de,Really! (interj. of annoyance or frustration),7
真心,,zhēn xīn,sincere; heartfelt,7
真挚,,zhēn zhì,sincere; sincerity,7
诊所,,zhěn suǒ,clinic,7
枕头,,zhěn tou,pillow,7
阵容,,zhèn róng,troop arrangement; battle formation; lineup (of a sports team etc),7
阵营,,zhèn yíng,group of people; camp; faction; sides in a dispute,7
振奋,,zhèn fèn,to stir oneself up; to raise one's spirits; to inspire,7
振兴,,Zhèn xīng,"Zhengxing district of Dandong city 丹东市, Liaoning",7
振作,,zhèn zuò,to bestir oneself; to pull oneself together; to cheer up; to uplift; to stimulate,7
镇定,,zhèn dìng,calm; unperturbed; cool,7
震,,zhèn,"to shake; to vibrate; to jolt; to quake; excited; shocked; one of the Eight Trigrams 卦, symbolizing thunder; ☳",7
震动,,zhèn dòng,to shake; to vibrate; to strongly affect; shock; vibration,7
震撼,,zhèn hàn,to shake; to shock; to stun; shocking; stunning; shock,7
争吵,,zhēng chǎo,to quarrel; dispute,7
争端,,zhēng duān,dispute; controversy; conflict,7
争分夺秒,,zhēng fēn duó miǎo,"lit. fight minutes, snatch seconds (idiom); a race against time; making every second count",7
争光,,zhēng guāng,to win an honor; to strive to win a prize,7
争气,,zhēng qì,to work hard for sth; to resolve on improvement; determined not to fall short,7
争先恐后,,zhēng xiān kǒng hòu,striving to be first and fearing to be last (idiom); outdoing one another,7
争执,,zhēng zhí,to dispute; to disagree; to argue opinionatedly; to wrangle,7
征,,zhēng,journey; trip; expedition; to go on long campaign; to attack,7
征集,,zhēng jí,to collect; to recruit,7
征收,,zhēng shōu,to levy (a tax); to expropriate,7
挣扎,,zhēng zhá,to struggle,7
睁,,zhēng,to open (one's eyes),7
蒸,,zhēng,to evaporate; (of cooking) to steam; torch made from hemp stalks or bamboo (old); finely chopped firewood (old),7
拯救,,zhěng jiù,to save; to rescue,7
整合,,zhěng hé,to conform; to integrate,7
整洁,,zhěng jié,neatly; tidy,7
整数,,zhěng shù,whole number; integer (math.); round figure,7
正面,,zhèng miàn,front; obverse side; right side; positive; direct; open,7
正能量,,zhèng néng liàng,positive energy; positivity,7
正视,,zhèng shì,to face squarely; to meet head on; to face up to,7
正直,,zhèng zhí,upright; upstanding; honest,7
正宗,,zhèng zōng,orthodox school; fig. traditional; old school; authentic; genuine,7
证人,,zhèng rén,witness,7
郑重,,zhèng zhòng,serious; solemn; earnest; conscientious,7
症结,,zhēng jié,hard lump in the abdomen (in Chinese medicine); crux of an issue; main point in an argument; sticking point; deadlock in negotiations,7
之,,zhī,"(possessive particle, literary equivalent of 的); him; her; it",7
之所以,,zhī suǒ yǐ,"(after a noun N and before a predicate P) the reason why N P; Example: 我之所以讨厌他 ""the reason why I dislike him (is ...)""",7
支票,,zhī piào,check (bank); cheque,7
支柱,,zhī zhù,mainstay; pillar; prop; backbone,7
汁,,zhī,juice,7
芝麻,,zhī ma,sesame (seed),7
芝士,,zhī shì,cheese (loanword),7
知己,,zhī jǐ,to know oneself; to be intimate or close; intimate friend,7
知觉,,zhī jué,perception; consciousness,7
知名度,,zhī míng dù,reputation; profile; familiarity in the public consciousness,7
知识分子,,zhī shi fèn zǐ,intellectual; intelligentsia; learned person,7
知足,,zhī zú,content with one's situation; to know contentment (hence happiness),7
肢体,,zhī tǐ,limb; limbs and trunk; body,7
脂肪,,zhī fáng,"fat (in the body, in a plant, or in food)",7
执法,,zhí fǎ,to enforce a law; law enforcement,7
执意,,zhí yì,to be determined to; to insist on,7
执照,,zhí zhào,license; permit,7
执着,,zhí zhuó,to be strongly attached to; to be dedicated; to cling to; (Buddhism) attachment,7
直奔,,zhí bèn,to go straight to; to make a beeline for,7
直达,,zhí dá,"to reach (a place) directly; (transportation) to reach the destination without changing service or without stopping; (of a train, flight etc) direct; nonstop",7
直观,,zhí guān,direct observation; directly perceived through the senses; intuitive; audiovisual,7
直径,,zhí jìng,diameter,7
直觉,,zhí jué,intuition,7
直视,,zhí shì,to look straight at,7
直至,,zhí zhì,lasting until; up till (the present),7
值钱,,zhí qián,valuable; costly; expensive,7
职权,,zhí quán,authority; power over others,7
职业病,,zhí yè bìng,occupational disease,7
职员,,zhí yuán,office worker; staff member,7
止步,,zhǐ bù,to halt; to stop; to go no farther,7
止咳,,zhǐ ké,to suppress coughing,7
止血,,zhǐ xuè,to staunch (bleeding); hemostatic (drug),7
旨在,,zhǐ zài,to have as its purpose; to be intended to; to aim to (do sth),7
指点,,zhǐ diǎn,to point out; to indicate; to give directions; to show how (to do sth); to censure; to pick at,7
指教,,zhǐ jiào,to give advice or comments,7
指令,,zhǐ lìng,order; command; instruction,7
指南,,zhǐ nán,to guide; guidebook,7
指南针,,zhǐ nán zhēn,compass,7
指手画脚,,zhǐ shǒu huà jiǎo,to gesticulate while talking (idiom); to explain by waving one's hands; to criticize or give orders summarily,7
指望,,zhǐ wàng,to count on; to hope for; prospect; hope,7
指向,,zhǐ xiàng,to point towards; aimed at; facing; the direction indicated,7
指引,,zhǐ yǐn,to guide; to show; to point (the way); directions; guidance; guidelines,7
至此,,zhì cǐ,up until now; so far,7
至关重要,,zhì guān zhòng yào,extremely important; vital; crucial; essential,7
志气,,zhì qì,ambition; resolve; backbone; drive; spirit,7
制,,zhì,system; to control; to regulate; variant of 制,7
制裁,,zhì cái,to punish; punishment; sanctions (incl. economic),7
制服,,zhì fú,"to subdue; to check; to bring under control; (in former times) what one is allowed to wear depending on social status; uniform (army, party, school etc); livery (for company employees)",7
制品,,zhì pǐn,products; goods,7
制止,,zhì zhǐ,to curb; to put a stop to; to stop; to check; to limit,7
治学,,zhì xué,scholarship; high-level study; to do scholarly research; to pursue a high level of study,7
治愈,,zhì yù,to cure; to restore to health; uplifting; heartwarming,7
质地,,zhì dì,texture; background (texture); grain; quality; character; disposition,7
质朴,,zhì pǔ,simple; plain; unadorned; unaffected; unsophisticated; rustic; earthy,7
质问,,zhì wèn,to question; to ask questions; to inquire; to bring to account; to interrogate,7
质疑,,zhì yí,to call into question; to question (truth or validity),7
秩序,,zhì xù,order (orderly); order (sequence); social order; the state (of society),7
致,,zhì,(bound form) fine; delicate; exquisite,7
致辞,,zhì cí,"to express in words or writing; to make a speech (esp. short introduction, vote of thanks, afterword, funeral homily etc); to address (an audience); same as 致词",7
致富,,zhì fù,to become rich,7
致敬,,zhì jìng,to salute; to pay one's respects to; to pay tribute to; to pay homage to,7
致力于,,zhìlìyú,Dedicate,7
致命,,zhì mìng,fatal; mortal; deadly; to sacrifice one's life,7
致使,,zhì shǐ,to cause; to result in,7
窒息,,zhì xī,to choke; to stifle; to suffocate,7
智商,,zhì shāng,IQ (intelligence quotient),7
滞后,,zhì hòu,to lag behind,7
